,1736,2215, 754,
,1739,2213, 759,
,1742,2209, 759,
,1742,2207, 760,
,1744,2204, 764,
,1749,2200, 767,
,1750,2198, 768,
,1748,2193, 771,
,1743,2188, 774,
,1757,2189, 775,
,1757,2181, 777,
,1764,2179, 778,
,1766,2172, 778,
,1771,2170, 777,
,1778,2162, 772,
,1786,2158, 777,
,1787,2152, 775,
,1795,2152, 775,
,1937,1981, 824,
,1941,1975, 825,
,1943,1969, 825,
,1949,1967, 822,
,1956,1962, 824,
,1964,1959, 819,
,1964,1961, 817,
,1967,1960, 810,
,1971,1956, 809,
,1977,1955, 803,
,1980,1953, 801,
,1979,1950, 798,
,1983,1955, 796,
,1985,1947, 789,
,1997,1946, 789,
,1997,1941, 782,
,2001,1945, 776,
,2010,1943, 767,
,2014,1946, 758,
,2019,1948, 749,
,2025,1945, 742,
,2031,1945, 731,
,2035,1940, 720,
,2040,1946, 716,
,2050,1940, 706,
,2055,1941, 699,
,2059,1937, 692,
,2070,1935, 673,
,2075,1931, 675,
,2086,1920, 664,
,2093,1929, 655,
,2098,1927, 642,
,2121,1931, 630,
,2116,1926, 620,
,2125,1919, 608,
,2131,1924, 597,
,2142,1923, 592,
,2150,1922, 584,
,2156,1919, 576,
,2162,2058, 238,
,2227,2061, 224,
,2227,2072, 210,
,2231,2079, 193,
,2235,2080, 183,
,2235,2088, 176,
,2230,2096, 162,
,2231,2099, 152,
,2235,2086, 144,
,2236,2114, 136,
,2235,2113, 129,
,2238,2117, 124,
,2235,2123, 121,
,2234,2128, 112,
,2234,2128, 111,
,2231,2131, 112,
,2232,2135, 109,
,2235,2137, 116,
,2225,2140, 109,
,2221,2144, 112,
,2216,2148, 107,
,2214,2147, 106,
,2208,2156, 105,
,2210,2158, 102,
,2204,2163,  94,
,2201,2168,  98,
,2199,2173,  95,
,2198,2175,  93,
,2196,2183,  92,
,2185,2187,  95,
,2179,2196,  95,
,2173,2200,  96,
,2164,2203,  94,
,2157,2214,  96,
,2149,2220,  94,
,2147,2227,  96,
,2140,2232,  89,
,2132,2241,  84,
,2131,2250,  81,
,1909,2403, 185,
,1898,2400, 195,
,1889,2405, 203,
,1885,2410, 211,
,1875,2412, 221,
,1860,2414, 239,
,1855,2416, 252,
,1845,2420, 267,
,1833,2419, 278,
,1826,2418, 287,
,1820,2420, 296,
,1811,2420, 306,
,1805,2423, 313,
,1797,2424, 322,
,1793,2425, 325,
,1788,2427, 322,
,1785,2429, 338,
,1781,2427, 346,
,1775,2425, 349,
,1771,2418, 356,
,1766,2427, 360,
,1764,2428, 367,
,1763,2425, 373,
,1759,2423, 376,
,1757,2421, 382,
,1759,2425, 387,
,1757,2419, 390,
,1757,2413, 398,
,1756,2413, 402,
,1759,2408, 408,
,1757,2404, 416,
,1761,2397, 420,
,1755,2395, 425,
,1758,2394, 432,
,1757,2393, 438,
,1755,2388, 448,
,1757,2386, 450,
,1752,2386, 459,
,1753,2377, 467,
,1749,2171, 775,
,1779,2162, 774,
,1785,2160, 773,
,1787,2153, 776,
,1795,2144, 778,
,1799,2133, 782,
,1804,2131, 778,
,1819,2119, 781,
,1830,2112, 787,
,1834,2102, 782,
,1843,2095, 785,
,1849,2088, 789,
,1854,2078, 792,
,1858,2070, 797,
,1866,2064, 799,
,1877,2054, 802,
,1878,2043, 809,
,1882,2040, 813,
,1891,2030, 812,
,1897,2026, 815,
,1905,2015, 827,
,1912,2008, 816,
,1921,2001, 823,
