,2032,1949, 713,
,2041,1940, 708,
,2050,1958, 701,
,2055,1938, 693,
,2060,1940, 684,
,2074,1930, 673,
,2079,1934, 664,
,2087,1938, 650,
,2093,1933, 640,
,2106,1934, 628,
,2111,1931, 614,
,2121,1927, 607,
,2129,1927, 599,
,2138,1924, 590,
,2141,1922, 584,
,2149,1923, 576,
,2155,1919, 567,
,2160,1916, 557,
,2167,1918, 552,
,2176,1915, 544,
,2182,1919, 536,
,2186,1915, 531,
,2190,1913, 524,
,2197,1913, 517,
,2242,2100, 150,
,2237,2102, 136,
,2237,2109, 130,
,2238,2116, 124,
,2238,2117, 117,
,2240,2119, 110,
,2237,2125, 106,
,2230,2137, 106,
,2230,2132, 106,
,2228,2141, 105,
,2225,2139,  99,
,2221,2143, 104,
,2219,2150, 101,
,2217,2149,  99,
,2216,2152,  94,
,2213,2164,  95,
,2209,2161,  90,
,2206,2176,  88,
,2203,2172,  87,
,2195,2176,  88,
,2190,2181,  91,
,2184,2193,  92,
,2176,2192,  91,
,2175,2202,  92,
,2165,2208,  91,
,2160,2210,  87,
,2154,2220,  88,
,2145,2224,  87,
,2142,2234,  78,
,2137,2240,  76,
,2128,2248,  70,
,2126,2257,  73,
,2117,2266,  69,
,2117,2272,  69,
,2097,2283,  66,
,2095,2288,  68,
,2088,2298,  64,
,2078,2305,  64,
,2072,2309,  60,
,2065,2410, 251,
,1844,2411, 263,
,1836,2415, 276,
,1824,2415, 288,
,1813,2418, 299,
,1809,2421, 305,
,1805,2417, 314,
,1795,2422, 324,
,1787,2418, 330,
,1785,2422, 336,
,1777,2420, 349,
,1776,2422, 353,
,1771,2422, 361,
,1766,2423, 363,
,1764,2422, 369,
,1761,2421, 374,
,1741,2419, 380,
,1758,2418, 384,
,1756,2416, 393,
,1754,2410, 396,
,1755,2409, 401,
,1754,2406, 407,
,1758,2403, 412,
,1754,2401, 416,
,1755,2395, 423,
,1756,2396, 427,
,1752,2390, 435,
,1750,2390, 441,
,1749,2389, 447,
,1750,2384, 452,
,1748,2383, 461,
,1749,2375, 469,
,1753,2369, 488,
,1753,2362, 491,
,1750,2353, 508,
,1753,2357, 512,
,1756,2340, 525,
,1750,2340, 531,
,1749,2330, 546,
,1750,2327, 781,
,1811,2128, 777,
,1816,2114, 779,
,1826,2105, 784,
,1834,2098, 789,
,1844,2087, 795,
,1849,2075, 801,
,1860,2065, 803,
,1865,2056, 805,
,1874,2050, 807,
,1881,2039, 809,
,1887,2030, 811,
,1895,2024, 810,
,1903,2016, 813,
,1906,2008, 816,
,1911,2002, 818,
,1922,1996, 817,
,1924,1990, 818,
,1926,1987, 816,
,1931,1983, 819,
,1938,1981, 821,
,1938,1974, 820,
,1945,1969, 817,
,1949,1967, 817,
,1954,1964, 816,
,1957,1960, 815,
,1957,1957, 813,
,1963,1956, 811,
,1967,1954, 808,
,1972,1954, 805,
,1978,1958, 794,
,1979,1952, 787,
,1986,1951, 785,
,1989,1957, 779,
,1993,1953, 777,
,1995,1952, 768,
,1994,1950, 764,
,2004,1949, 760,
,2009,1943, 755,
,2014,1947, 436,
,2215,1948, 432,
,2212,1951, 423,
,2214,1956, 418,
,2212,1962, 404,
,2219,1967, 399,
,2217,1966, 388,
,2230,1973, 374,
,2216,1983, 363,
,2218,1990, 351,
,2217,1998, 339,
,2220,2005, 328,
,2219,2013, 315,
,2228,2019, 305,
,2221,2025, 290,
,2221,2030, 276,
,2222,2036, 266,
,2224,2041, 254,
,2232,2045, 241,
,2233,2052, 227,
,2232,2061, 215,
,2234,2069, 203,
,2233,2073, 192,
,2235,2081, 179,
,2237,2091, 169,
,2234,2091, 159,
,2237,2094, 144,
,2238,2098, 143,
,2238,2103, 140,
,2235,2111, 134,
,2240,2108, 128,
,2237,2115, 132,
,2238,2135, 120,
,2235,2122, 117,
,2233,2129, 112,
,2232,2126, 108,
,2228,2131, 102,
,2231,2138, 102,
,2230,2140, 100,
,2225,2142,  59,
,2004,2384,  59,
,2000,2383,  65,
,1997,2386,  67,
,1994,2384,  73,
,1982,2386,  77,
,1978,2389,  84,
,1975,2389,  91,
,1971,2390, 103,
,1964,2388, 112,
,1960,2392, 117,
,1955,2390, 123,
