,1975,1950, 794,
,1979,1949, 786,
,1982,1949, 782,
,1991,1947, 779,
,1990,1946, 774,
,1995,1944, 770,
,2001,1942, 764,
,2001,1941, 759,
,2009,1938, 757,
,2011,1940, 746,
,2019,1936, 736,
,2031,1940, 727,
,2027,1937, 717,
,2039,1940, 706,
,2043,1938, 694,
,2052,1940, 686,
,2060,1937, 675,
,2068,1935, 668,
,2076,1934, 666,
,2081,1931, 653,
,2091,1927, 643,
,2099,1924, 640,
,2109,1925, 625,
,2116,1921, 616,
,2123,1923, 603,
,2132,1919, 592,
,2139,1919, 582,
,2149,1918, 573,
,2156,1920, 565,
,2160,1915, 558,
,2165,1913, 550,
,2173,1913, 544,
,2175,1911, 538,
,2181,2083, 180,
,2230,2085, 167,
,2227,2094, 155,
,2235,2093, 147,
,2233,2101, 139,
,2237,2104, 132,
,2233,2108, 130,
,2231,2117, 116,
,2230,2118, 116,
,2231,2124, 108,
,2231,2128, 104,
,2230,2129, 100,
,2228,2135,  97,
,2216,2137,  96,
,2225,2140,  97,
,2220,2143,  96,
,2215,2148,  96,
,2212,2155,  96,
,2205,2155,  96,
,2205,2160,  96,
,2200,2165,  97,
,2195,2174,  91,
,2192,2172,  93,
,2192,2181,  89,
,2184,2181,  87,
,2178,2186,  85,
,2177,2190,  84,
,2164,2201,  83,
,2159,2208,  84,
,2154,2214,  84,
,2147,2219,  81,
,2137,2230,  85,
,2120,2236,  92,
,2120,2246,  81,
,2117,2252,  77,
,2112,2261,  72,
,2106,2269,  72,
,2100,2278,  64,
,2094,2286,  61,
,2080,2402, 220,
,1866,2405, 230,
,1854,2411, 243,
,1846,2411, 252,
,1838,2414, 265,
,1823,2416, 278,
,1815,2417, 288,
,1805,2421, 301,
,1798,2421, 315,
,1789,2421, 323,
,1785,2422, 329,
,1778,2422, 336,
,1776,2423, 340,
,1773,2421, 345,
,1768,2422, 350,
,1766,2421, 356,
,1767,2421, 360,
,1761,2417, 366,
,1760,2419, 368,
,1755,2417, 376,
,1755,2417, 381,
,1754,2415, 387,
,1751,2415, 391,
,1750,2413, 397,
,1751,2409, 402,
,1750,2404, 409,
,1751,2401, 416,
,1751,2396, 422,
,1753,2392, 428,
,1752,2387, 435,
,1752,2382, 442,
,1753,2378, 449,
,1754,2374, 455,
,1751,2371, 464,
,1751,2368, 473,
,1750,2362, 481,
,1749,2358, 490,
,1746,2352, 502,
,1749,2346, 512,
,1746,2339, 525,
,1747,2143, 769,
,1796,2138, 775,
,1801,2130, 777,
,1805,2124, 774,
