,1734,2232, 741,
,1733,2229, 749,
,1735,2227, 748,
,1734,2217, 756,
,1730,2217, 757,
,1738,2218, 763,
,1738,2212, 765,
,1740,2213, 764,
,1744,2205, 765,
,1744,2202, 767,
,1749,2197, 768,
,1753,2193, 768,
,1752,2191, 773,
,1757,2188, 774,
,1760,2185, 777,
,1759,2168, 780,
,1763,2176, 782,
,1767,2170, 784,
,1768,2170, 784,
,1777,2159, 783,
,1786,2151, 781,
,1789,2151, 781,
,1790,2145, 780,
,1806,2136, 781,
,1808,2131, 782,
,1816,2123, 785,
,1821,2119, 786,
,2036,1945, 730,
,2044,1941, 717,
,2050,1942, 705,
,2056,1942, 693,
,2069,1940, 686,
,2077,1938, 678,
,2084,1934, 666,
,2092,1929, 653,
,2104,1929, 644,
,2114,1929, 629,
,2120,1926, 621,
,2131,1925, 610,
,2138,1920, 601,
,2145,1923, 591,
,2153,1921, 583,
,2158,1919, 574,
,2167,1902, 566,
,2173,1914, 560,
,2176,1916, 554,
,2181,1913, 548,
,2182,1913, 536,
,2192,1910, 535,
,2193,1915, 528,
,2199,1913, 521,
,2204,1917, 517,
,2206,1914, 512,
,2211,1913, 506,
,2210,1915, 502,
,2212,1915, 496,
,2214,1930, 491,
,2214,1922, 483,
,2208,1928, 482,
,2208,1930, 476,
,2213,1932, 472,
,2213,1935, 465,
,2212,1938, 460,
,2215,1944, 454,
,2214,1941, 447,
,2218,1946, 441,
,2221,2159, 110,
,2211,2159, 104,
,2208,2165, 105,
,2201,2171,  99,
,2197,2176, 101,
,2193,2185,  96,
,2189,2191,  93,
,2184,2197,  92,
,2176,2203,  93,
,2168,2236,  93,
,2164,2217,  91,
,2155,2224,  93,
,2144,2231,  93,
,2137,2243,  90,
,2131,2246,  89,
,2125,2255,  83,
,2122,2262,  77,
,2116,2271,  76,
,2108,2301,  71,
,2101,2284,  64,
,2094,2294,  68,
,2089,2304,  64,
,2079,2309,  64,
,2072,2320,  62,
,2067,2326,  60,
,2059,2334,  56,
,2044,2339,  56,
,2044,2347,  55,
,2040,2352,  52,
,2040,2357,  53,
,2035,2369,  51,
,2030,2366,  52,
,2025,2373,  53,
,2020,2373,  54,
,2019,2377,  54,
,2013,2379,  54,
,2009,2378,  57,
,2006,2385,  35,
,2003,2388,  60,
,1998,2429, 366,
,1766,2425, 371,
,1762,2423, 381,
,1756,2422, 387,
,1756,2422, 393,
,1758,2416, 398,
,1757,2414, 411,
,1759,2408, 416,
,1760,2406, 424,
,1761,2395, 428,
,1759,2393, 437,
,1759,2390, 443,
,1760,2384, 450,
,1759,2381, 456,
,1758,2380, 464,
,1757,2375, 471,
,1753,2370, 481,
,1754,2366, 490,
,1753,2366, 501,
,1755,2359, 514,
,1752,2344, 524,
,1756,2342, 534,
,1756,2331, 546,
,1756,2323, 560,
,1755,2314, 572,
,1750,2312, 584,
,1749,2306, 597,
,1746,2301, 609,
,1745,2298, 619,
,1744,2294, 635,
,1743,2285, 645,
,1741,2274, 659,
,1742,2271, 670,
,1738,2263, 685,
,1736,2263, 694,
,1741,2251, 704,
,1733,2247, 713,
,1736,2240, 722,
,1738,2239, 729,
,1733,2236, 821,
,1923,1998, 824,
,1926,1991, 826,
,1931,1987, 828,
,1935,1981, 828,
,1942,1978, 827,
,1947,1974, 827,
,1946,1971, 826,
,1951,1968, 825,
,1954,1967, 824,
,1959,1961, 821,
,1962,1961, 819,
,1965,1958, 816,
,2187,2192,  91,
,2177,2194,  96,
,2173,2207,  94,
,2163,2212,  96,
,2152,2222,  96,
,2144,2233,  94,
,2143,2240,  87,
,2132,2246,  81,
,2121,2254,  51,
,2119,2268,  74,
,2112,2276,  71,
,2102,2281,  69,
,2096,2292,  70,
,2088,2301,  66,
,2082,2311,  64,
,2072,2318,  67,
,2067,2323,  60,
,2061,2332,  58,
,2057,2339,  55,
,2046,2348,  53,
,2046,2353,  52,
,2040,2357,  54,
,2034,2361,  50,
,2025,2369,  53,
,2020,2373,  51,
,2017,2377,  51,
,2014,2383,  52,
,2010,2385,  53,
,2013,2388,  56,
,2004,2388,  60,
,1998,2387,  64,
,1996,2389,  68,
,1992,2389,  74,
,1982,2389,  80,
,1983,2390,  86,
,1981,2390,  88,
,1980,2392,  93,
,1973,2393, 114,
,1945,2395, 101,
,1962,2397, 106,
,1963,2398, 112,
,1957,2400, 116,
,1949,2400, 124,
,1943,2400, 136,
,1938,2401, 143,
,1924,2399, 155,
,1928,2399, 166,
,1919,2399, 176,
,1913,2400, 185,
,1903,2409, 195,
,1895,2401, 201,
,1887,2405, 205,
,1885,2430, 218,
,1877,2413, 229,
,1865,2418, 234,
,1743,2299, 621,
,1742,2289, 637,
,1743,2277, 651,
,1740,2273, 670,
,1741,2265, 682,
,1738,2259, 696,
,1738,2251, 700,
,1737,2245, 717,
,1732,2240, 728,
,1735,2236, 729,
,1735,2230, 740,
,1735,2228, 744,
,1732,2227, 751,
,1738,2220, 755,
,1737,2221, 761,
,1737,2212, 760,
,1740,2209, 769,
,1739,2208, 773,
,1742,2203, 774,
,1747,2201, 771,
,1746,2196, 775,
,1751,2194, 774,
,1755,2192, 773,
,1761,2185, 770,
,1766,2186, 772,
,1767,2176, 773,
,1774,2174, 777,
,1782,2172, 775,
,1779,2164, 775,
,1783,2157, 779,
,1787,2160, 782,
,1791,2149, 787,
,1793,2145, 786,
,1800,2136, 786,
,1809,2128, 786,
,1816,2123, 785,
,1824,2118, 785,
,1830,2112, 786,
,1838,2101, 788,
,1845,2095, 719,
,2052,1942, 706,
,2062,1942, 692,
,2070,1939, 676,
,2081,1939, 657,
,2089,1937, 656,
,2102,1935, 642,
,2111,1929, 631,
,2121,1925, 606,
,2135,1921, 623,
,2139,1925, 602,
,2145,1921, 592,
,2149,1930, 581,
,2162,1917, 572,
,2169,1898, 564,
,2173,1916, 554,
,2193,1915, 548,
,2187,1913, 542,
,2192,1915, 539,
,2190,1911, 530,
,2195,1915, 526,
,2201,1915, 520,
,2200,1919, 516,
,2205,1918, 510,
,2206,1916, 508,
,2208,1919, 500,
,2213,1918, 495,
,2214,1921, 488,
,2213,1921, 485,
,2216,1923, 473,
