,2212,1990, 338,
,2219,1998, 330,
,2213,2000, 315,
,2213,2004, 306,
,2219,1986, 294,
,2217,2019, 283,
,2222,2032, 268,
,2220,2034, 258,
,2221,2048, 243,
,2221,2050, 231,
,2221,2055, 218,
,2225,2062, 205,
,2226,2066, 193,
,2227,2073, 184,
,2228,2076, 176,
,2230,2081, 166,
,2237,2087,  40,
,2034,2351,  40,
,2029,2354,  38,
,2024,2360,  40,
,2014,2368,  41,
,2013,2368,  40,
,2004,2376,  45,
,1999,2381,  41,
,1997,2383,  46,
,1992,2380,  50,
,1989,2384,  55,
,1987,2382,  61,
,1980,2384,  67,
,1978,2393,  71,
,1961,2384,  74,
,1970,2386,  80,
,1967,2388,  85,
,1963,2390,  87,
,1955,2396,  94,
,1951,2391,  99,
,1949,2392, 100,
,1942,2394, 112,
,1935,2394, 118,
,1931,2390, 132,
,1928,2397, 141,
,1919,2393, 151,
,1912,2398, 163,
,1906,2395, 172,
,1900,2395, 187,
,1892,2397, 189,
,1883,2401, 197,
,1879,2403, 204,
,1867,2403, 215,
,1852,2408, 223,
,1853,2407, 233,
,1843,2411, 241,
,1837,2411, 252,
,1831,2413, 266,
,1822,2413, 276,
,1814,2414, 286,
,1739,2291, 610,
,1738,2289, 625,
,1735,2277, 640,
,1732,2264, 655,
,1736,2257, 667,
,1734,2249, 683,
,1731,2245, 691,
,1730,2241, 706,
,1728,2234, 712,
,1724,2234, 717,
,1727,2226, 725,
,1729,2223, 730,
,1727,2222, 736,
,1730,2215, 742,
,1730,2210, 744,
,1734,2208, 748,
,1731,2205, 754,
,1732,2201, 757,
,1737,2208, 759,
,1740,2191, 759,
,1744,2191, 750,
,1745,2190, 759,
,1751,2183, 760,
,1753,2178, 757,
,1758,2177, 759,
,1761,2173, 760,
,1769,2168, 759,
,1770,2161, 763,
,1769,2157, 765,
,1776,2168, 767,
,1781,2149, 769,
,1783,2146, 771,
,1786,2139, 772,
,1795,2130, 772,
,1805,2129, 771,
,1810,2118, 774,
,1817,2108, 770,
,1824,2100, 770,
,1833,2096, 773,
,1839,1936, 698,
,2053,1933, 685,
,2063,1933, 669,
,2071,1931, 659,
,2078,1932, 645,
,2091,1929, 637,
,2100,1924, 624,
,2109,1925, 613,
,2121,1917, 605,
,2122,1916, 596,
,2136,1914, 586,
,2140,1915, 577,
,2150,1914, 566,
,2159,1913, 558,
,2164,1911, 548,
,2171,1909, 542,
,2176,1929, 533,
,2176,1913, 525,
,2182,1910, 521,
,2188,1910, 517,
,2190,1908, 512,
,2192,1907, 507,
,2198,1910, 503,
,2194,1914, 498,
,2200,1907, 491,
,2203,1912, 486,
,2208,1913, 481,
,2203,1914, 476,
,2212,1915, 471,
,2212,1930, 466,
,2212,1919, 458,
,2211,1922, 455,
,2213,1926, 448,
,2214,1930, 444,
,2210,1935, 435,
,2207,1941, 412,
,2215,1942, 422,
,2209,1953, 416,
,2196,1952, 408,
,2208,2164,  90,
,2192,2169,  93,
,2187,2173,  92,
,2180,2178,  92,
,2175,2183,  87,
,2170,2192,  87,
,2167,2199,  84,
,2155,2208,  80,
,2151,2215,  78,
,2141,2222,  76,
,2135,2231,  75,
,2130,2238,  74,
,2122,2248,  75,
,2115,2255,  76,
,2103,2272,  71,
,2093,2273,  68,
,2090,2281,  65,
,2085,2282,  59,
,2080,2297,  55,
,2073,2303,  52,
,2067,2312,  49,
,2058,2320,  44,
,2056,2327,  44,
,2047,2344,  44,
,2039,2339,  42,
,2037,2347,  41,
,2031,2355,  38,
,2025,2357,  39,
,2019,2357,  40,
,2012,2366,  40,
,2013,2368,  42,
,2011,2372,  35,
,2002,2374,  46,
,1998,2378,  47,
,1997,2374,  49,
,1994,2380,  53,
,1991,2379,  54,
,1987,2384,  57,
,1983,2385,  60,
,1982,2417, 370,
,1755,2417, 378,
,1752,2411, 384,
,1751,2409, 391,
,1751,2407, 401,
,1751,2409, 405,
,1743,2404, 414,
