,1945,1977, 826,
,1948,1971, 825,
,1953,1964, 824,
,1953,1963, 822,
,1960,1962, 818,
,1962,1957, 820,
,1966,1960, 812,
,1972,1960, 805,
,1977,1954, 802,
,1981,1956, 801,
,1988,1950, 796,
,1978,1949, 793,
,1994,1948, 789,
,2004,1945, 783,
,2005,1945, 776,
,2008,1945, 768,
,2015,1944, 761,
,2020,1946, 752,
,2023,1943, 741,
,2029,1946, 733,
,2037,1944, 724,
,2046,1946, 715,
,2048,1942, 709,
,2057,1939, 700,
,2062,1939, 692,
,2071,1940, 684,
,2080,1935, 669,
,2086,1935, 665,
,2092,1932, 652,
,2101,1930, 644,
,2110,1930, 632,
,2118,1932, 621,
,2125,1924, 610,
,2132,1927, 599,
,2140,1926, 592,
,2149,1923, 585,
,2157,1923, 576,
,2160,1922, 570,
,2169,1908, 564,
,2177,2066, 226,
,2227,2072, 213,
,2231,2077, 199,
,2230,2082, 184,
,2238,2089, 171,
,2237,2095, 160,
,2241,2101, 150,
,2236,2108, 142,
,2244,2114, 133,
,2240,2116, 129,
,2238,2120, 122,
,2235,2124, 119,
,2236,2127, 114,
,2237,2131, 110,
,2231,2133, 113,
,2231,2137, 108,
,2227,2153, 108,
,2223,2143, 111,
,2222,2148, 107,
,2220,2151, 108,
,2214,2152, 104,
,2212,2152, 105,
,2209,2162, 100,
,2208,2176, 100,
,2205,2166,  97,
,2202,2174,  93,
,2195,2181,  93,
,2192,2185,  94,
,2184,2189,  95,
,2179,2199,  96,
,2172,2202,  95,
,2163,2206,  97,
,2157,2222,  97,
,2153,2222,  94,
,2146,2232,  90,
,2137,2240,  88,
,2135,2247,  82,
,2127,2256,  79,
,2119,2262,  77,
,2112,2270, 192,
,1900,2403, 202,
,1886,2407, 211,
,1878,2409, 222,
,1867,2413, 231,
,1861,2413, 244,
,1850,2419, 256,
,1839,2418, 269,
,1829,2418, 286,
,1820,2421, 290,
,1820,2418, 306,
,1808,2422, 313,
,1799,2424, 320,
,1796,2423, 327,
,1790,2425, 333,
,1784,2425, 338,
,1783,2425, 341,
,1780,2422, 350,
,1773,2426, 347,
,1779,2425, 362,
,1770,2426, 367,
,1763,2425, 375,
,1762,2425, 378,
,1759,2424, 386,
,1756,2422, 388,
,1760,2419, 391,
,1753,2421, 399,
,1757,2412, 405,
,1759,2402, 410,
,1759,2405, 411,
,1762,2405, 421,
,1761,2398, 425,
,1753,2394, 430,
,1756,2391, 439,
,1754,2393, 445,
,1758,2387, 453,
,1756,2384, 460,
,1753,2379, 469,
,1748,2377, 477,
,1752,2366, 491,
,1783,2162, 776,
,1788,2155, 782,
,1793,2151, 782,
,1791,2146, 785,
,1805,2132, 785,
,1813,2126, 785,
,1819,2118, 781,
,1832,2101, 785,
,1841,2099, 786,
,1845,2095, 790,
,1853,2083, 793,
,1861,2075, 796,
,1863,2066, 800,
,1869,2059, 812,
,1876,2053, 808,
,1882,2042, 812,
,1887,2033, 813,
,1897,2025, 814,
,1902,2019, 815,
,1907,2014, 817,
,1916,2005, 819,
,1922,1996, 821,
,1927,1998, 822,
,1929,1987, 823,
,1940,1985, 823,
,1940,1979, 824,
,1944,1976, 824,
,1947,1973, 823,
,1953,1975, 824,
,1957,1966, 823,
,1957,1962, 822,
,1961,1960, 818,
,1969,1957, 818,
,1971,1959, 815,
,1974,1953, 813,
,1977,1954, 810,
,1982,1951, 805,
,1983,1950, 800,
,1990,1950, 793,
,2213,1922, 480,
,2219,1922, 471,
,2218,1927, 468,
,2218,1933, 461,
,2215,1934, 452,
,2214,1942, 441,
,2215,1953, 421,
,2211,1954, 424,
,2212,1959, 414,
,2216,1963, 409,
,2215,1965, 398,
,2214,1971, 391,
,2217,1976, 382,
,2220,1982, 373,
,2220,1986, 361,
,2222,1997, 350,
,2221,2003, 333,
,2216,2008, 326,
,2221,2017, 311,
,2221,2025, 300,
,2221,2032, 288,
,2227,2038, 272,
,2226,2043, 261,
,2229,2050, 252,
,2225,2056, 232,
,2230,2062, 225,
,2229,2080, 213,
,2231,2073, 200,
,2236,2079, 189,
,2237,2092, 179,
,2235,2092, 168,
,2237,2094, 158,
,2239,2101, 149,
,2239,2108, 143,
,2237,2113, 138,
,2238,2108, 133,
,2238,2117, 129,
,2235,2121, 121,
,2235,2121, 123,
,2025,2366,  51,
,2023,2373,  53,
,2017,2374,  54,
,2010,2377,  57,
,2010,2383,  59,
,2003,2384,  59,
,2002,2385,  64,
,1997,2388,  67,
,1993,2390,  70,
,1988,2391,  73,
,1983,2392,  76,
,1979,2395,  81,
,1975,2395,  87,
,1971,2396,  94,
,1969,2396, 101,
,1961,2394, 110,
,1955,2395, 118,
,1952,2395, 128,
,1947,2396, 134,
,1939,2396, 142,
,1934,2398, 150,
,1931,2398, 156,
,1924,2400, 163,
,1914,2404, 171,
,1910,2406, 177,
,1902,2406, 188,
,1896,2408, 198,
,1886,2408, 210,
,1880,2409, 222,
,1872,2409, 234,
,1861,2410, 244,
,1853,2411, 256,
,1848,2414, 264,
,1838,2415, 274,
,1831,2418, 280,
,1822,2419, 288,
,1817,2421, 297,
,1813,2422, 304,
,1804,2424, 697,
,2064,1937, 685,
,2077,1937, 683,
,2081,1936, 665,
,2093,1929, 654,
,2101,1928, 639,
,2108,1930, 631,
,2124,1923, 616,
,2131,1919, 604,
,2140,1922, 592,
,2144,1921, 582,
,2155,1919, 576,
,2163,1917, 566,
,2169,1917, 562,
,2176,1915, 553,
,2180,1917, 548,
,2188,1914, 541,
,2189,1911, 533,
,2192,1914, 528,
,2200,1913, 521,
,2201,1912, 518,
,2205,1913, 508,
,2206,1914, 507,
,2211,1916, 501,
,2212,1917, 492,
,2214,1917, 491,
,2210,1921, 486,
,2214,1924, 480,
,2213,1926, 476,
,2211,1931, 470,
,2213,1936, 466,
,2213,1937, 461,
,2216,1935, 454,
,2215,1941, 449,
,2218,1942, 445,
,2213,1950, 432,
,2222,1945, 431,
,2221,1953, 419,
,2220,1957, 409,
,2221,1965, 401,
,2216,1954,  93,
,2192,2192,  94,
,2184,2195,  90,
,2179,2200,  93,
,2166,2208,  94,
,2157,2221,  92,
,2151,2225,  93,
,2144,2233,  90,
,2137,2245,  86,
,2126,2253,  86,
,2115,2272,  80,
,2112,2268,  75,
,2107,2274,  72,
,2101,2286,  74,
,2090,2297,  67,
,2083,2303,  65,
,2076,2310,  65,
,2074,2319,  61,
,2067,2330,  58,
,2058,2330,  55,
,2051,2342,  56,
,2045,2344,  54,
,2039,2353,  52,
,2033,2350,  51,
,2035,2361,  51,
,2028,2365,  51,
,2025,2370,  52,
,2021,2373,  50,
,2015,2377,  52,
,2013,2381,  59,
,2002,2383,  54,
,2007,2387,  55,
,2004,2388,  72,
,1996,2390,  61,
,1996,2394,  66,
,1993,2391,  68,
,1984,2392,  74,
,1983,2391,  83,
,1981,2392,  88,
,1977,2390, 401,
,1757,2423, 406,
,1755,2409, 411,
,1754,2407, 416,
,1759,2398, 425,
,1759,2393, 437,
,1754,2391, 440,
,1757,2379, 457,
,1756,2381, 459,
,1755,2377, 468,
,1751,2374, 475,
,1753,2366, 488,
,1753,2364, 495,
,1744,2358, 506,
,1752,2350, 518,
,1755,2343, 524,
,1752,2336, 541,
,1752,2328, 553,
,1755,2318, 565,
,1753,2315, 578,
,1749,2309, 590,
,1748,2304, 602,
,1744,2297, 616,
,1740,2291, 627,
,1742,2288, 640,
,1742,2279, 652,
,1739,2273, 667,
,1737,2264, 679,
,1732,2261, 694,
,1735,2270, 700,
,1736,2250, 710,
,1731,2244, 712,
,1735,2238, 725,
,1733,2236, 730,
,1735,2237, 736,
,1735,2229, 744,
,1738,2223, 746,
,1736,2220, 751,
,1734,2217, 754,
,1742,1973, 821,
,1949,1969, 824,
,1956,1968, 821,
,1954,1964, 816,
,1963,1960, 818,
,1967,1956, 819,
,1971,1955, 813,
,1971,1952, 810,
,1981,1949, 808,
,1984,1949, 797,
,1989,1947, 795,
,1992,1947, 789,
,1997,1948, 781,
,2003,1947, 774,
,2007,1948, 766,
,2014,1948, 760,
,2015,1947, 753,
,2024,1947, 753,
,2028,1946, 740,
,2032,1944, 734,
,2039,1947, 723,
,2046,1945, 728,
,2048,1938, 711,
,2056,1937, 703,
,2066,1937, 693,
,2074,1937, 678,
,2086,1935, 668,
,2091,1937, 656,
,2097,1931, 643,
,2104,1929, 635,
,2113,1930, 624,
,2122,1930, 618,
,2134,1925, 608,
,2135,1922, 602,
,2146,1907, 592,
,2152,1917, 590,
,2153,1921, 574,
,2165,1916, 566,
,2174,1913, 557,
,2177,1913, 213,
,2238,2076, 202,
,2232,2081, 186,
,2237,2087, 171,
,2237,2096, 162,
,2235,2100, 149,
,2240,2106, 141,
,2239,2110, 132,
,2239,2116, 129,
,2240,2120, 122,
,2239,2122, 121,
,2234,2125, 118,
,2232,2129, 116,
,2229,2139, 115,
,2229,2136, 112,
