,1954,1971, 823,
,1959,1965, 822,
,1962,1963, 820,
,1964,1953, 821,
,1970,1956, 817,
,1975,1956, 814,
,1979,1955, 814,
,1979,1954, 805,
,1981,1954, 801,
,1988,1953, 792,
,1992,1956, 786,
,1996,1954, 780,
,2002,1957, 775,
,2004,1953, 764,
,2010,1951, 763,
,2011,1948, 757,
,2215,1946, 443,
,2216,1949, 440,
,2214,1954, 431,
,2216,1958, 427,
,2218,1962, 415,
,2218,1968, 403,
,2219,1975, 392,
,2220,1975, 381,
,2226,1987, 366,
,2220,1995, 358,
,2217,2001, 348,
,2219,2009, 334,
,2223,2019, 322,
,2221,2023, 312,
,2222,2030, 298,
,2220,2035, 281,
,2227,2041, 272,
,2229,2045, 265,
,2227,2062, 247,
,2231,2054, 236,
,2241,2063, 216,
,2236,2072, 212,
,2233,2073, 201,
,2233,2081, 189,
,2237,2113, 178,
,2239,2097, 168,
,2239,2099, 162,
,2237,2101, 152,
,2239,2107, 146,
,2242,2109, 141,
,2236,2113, 133,
,2240,2119, 132,
,2237,2117, 128,
,2237,2124, 125,
,2233,2128, 119,
,2234,2132, 115,
,2237,2134, 112,
,2234,2139, 110,
,2231,2142, 105,
,2228,2379,  64,
,2006,2381,  64,
,2002,2379,  66,
,1997,2387,  71,
,1995,2391,  72,
,1986,2389,  79,
,1983,2395,  80,
,1982,2395,  92,
,1977,2393, 109,
,1968,2391, 108,
,1965,2391, 116,
,1961,2393, 123,
,1953,2394, 130,
,1949,2392, 137,
,1946,2396, 147,
,1936,2397, 151,
,1932,2398, 157,
,1927,2401, 169,
,1922,2411, 173,
,1913,2403, 179,
,1906,2408, 192,
,1900,2404, 203,
,1891,2404, 214,
,1884,2409, 228,
,1877,2407, 238,
,1867,2407, 249,
,1862,2410, 259,
,1851,2410, 267,
,1847,2415, 271,
,1835,2418, 281,
,1829,2419, 289,
,1821,2418, 298,
,1814,2423, 307,
,1827,2423, 317,
,1804,2425, 324,
,1796,2423, 330,
,1789,2425, 339,
,1784,2427, 346,
,1778,2425, 352,
,1778,2253, 714,
,1736,2242, 723,
,1731,2241, 734,
,1734,2231, 741,
,1733,2231, 749,
,1735,2225, 756,
,1736,2221, 759,
,1737,2218, 763,
,1741,2210, 766,
,1744,2212, 764,
,1747,2205, 768,
,1751,2204, 769,
,1749,2197, 771,
,1749,2194, 771,
,1751,2189, 776,
,1756,2189, 779,
,1759,2183, 781,
,1761,2180, 785,
,1764,2176, 783,
,1772,2173, 781,
,1777,2165, 778,
,1781,2162, 778,
,1787,2153, 780,
,1797,2165, 779,
,1802,2144, 780,
,1805,2139, 781,
,1810,2134, 788,
,1820,2130, 786,
,1814,2118, 789,
,1826,2112, 791,
,1834,2105, 795,
,1842,2098, 796,
,1843,2088, 799,
,1850,2082, 801,
,1862,2072, 801,
,1870,2067, 798,
,1877,2056, 801,
,1885,2051, 809,
,1891,2040, 808,
,1897,2030, 638,
,2112,1929, 624,
,2120,1931, 611,
,2137,1926, 594,
,2143,1928, 590,
,2153,1924, 576,
,2160,1918, 571,
,2168,1918, 556,
,2176,1914, 558,
,2179,1922, 547,
,2189,1918, 540,
,2191,1916, 534,
,2196,1917, 527,
,2200,1916, 519,
,2203,1919, 516,
,2203,1916, 509,
,2206,1917, 506,
,2210,1919, 500,
,2213,1922, 492,
,2213,1927, 490,
,2203,1925, 484,
,2219,1929, 481,
,2212,1932, 477,
,2213,1935, 477,
,2212,1935, 466,
,2211,1939, 461,
,2217,1940, 454,
,2214,1942, 448,
,2219,1940, 441,
,2220,1950, 434,
,2220,1953, 425,
,2222,1959, 418,
,2222,1956, 408,
,2218,1970, 400,
,2213,1979, 393,
,2216,1978, 381,
,2216,1990, 365,
,2215,1994, 359,
,2216,2002, 346,
,2219,2004, 337,
,2168,2210,  98,
,2156,2218,  99,
,2147,2226,  96,
,2145,2232,  93,
,2138,2248,  89,
,2130,2252,  84,
,2123,2265,  78,
,2112,2277,  76,
,2102,2282,  73,
,2098,2291,  72,
,2086,2300,  72,
,2081,2309,  70,
,2076,2320,  68,
,2066,2325,  61,
,2064,2334,  64,
,2055,2337,  61,
,2047,2343,  58,
,2046,2346,  56,
,2042,2353,  58,
,2038,2358,  50,
,2032,2364,  57,
,2027,2371,  54,
,2023,2372,  56,
,2019,2374,  55,
,2015,2378,  58,
,2010,2382,  59,
,2007,2384,  61,
,2011,2385,  61,
,2001,2387,  68,
,2001,2388,  72,
,1994,2389,  79,
,1989,2390,  82,
,1988,2390,  90,
,1983,2387,  92,
,1981,2395,  98,
,1974,2395, 103,
,1983,2392, 107,
,1965,2399, 112,
,1964,2395, 118,
,1958,2405, 430,
,1763,2395, 431,
,1759,2389, 446,
,1758,2387, 450,
,1759,2389, 461,
,1755,2379, 469,
,1755,2377, 478,
,1753,2370, 488,
,1756,2365, 499,
,1754,2357, 508,
,1754,2350, 519,
,1756,2344, 529,
,1753,2336, 542,
,1755,2329, 554,
,1756,2324, 565,
,1751,2317, 577,
,1749,2313, 590,
,1749,2307, 602,
,1747,2302, 616,
,1742,2295, 628,
,1742,2289, 639,
,1739,2283, 652,
,1741,2275, 664,
,1739,2269, 676,
,1741,2262, 687,
,1739,2257, 699,
,1737,2251, 708,
,1737,2247, 717,
,1736,2276,  82,
,2105,2285,  80,
,2095,2292,  74,
,2087,2304,  70,
,2077,2312,  62,
,2072,2319,  64,
,2066,2329,  60,
,2057,2337,  58,
,2048,2346,  58,
,2043,2352,  55,
,2035,2355,  55,
,2034,2361,  55,
,2026,2370,  57,
,2022,2371,  45,
,2018,2361,  57,
,2018,2378,  60,
,2009,2376,  62,
,2011,2378,  65,
,2008,2387,  66,
,2003,2382,  70,
,2001,2383,  72,
,1996,2386,  74,
,1993,2388,  81,
,1991,2389,  81,
,1986,2391,  84,
,1982,2395,  88,
,1979,2393,  96,
,1971,2398, 101,
,1965,2396, 110,
,1967,2394, 117,
,1956,2393, 120,
,1953,2396, 136,
,1948,2393, 144,
,1941,2394, 152,
,1936,2397, 158,
,1929,2396, 166,
,1923,2399, 173,
,1915,2402, 181,
,1910,2404, 188,
,1899,2404, 198,
,1893,2411, 248,
,1858,2409, 250,
,1850,2412, 273,
,1839,2413, 282,
,1827,2418, 291,
,1822,2419, 304,
,1809,2422, 312,
,1806,2426, 322,
,1799,2423, 325,
,1792,2430, 338,
,1785,2427, 344,
,1781,2427, 350,
,1778,2425, 356,
,1775,2427, 362,
,1770,2421, 367,
,1769,2426, 372,
,1767,2427, 377,
,1766,2422, 384,
,1765,2422, 386,
,1767,2416, 389,
,1763,2413, 396,
,1765,2416, 400,
,1765,2412, 409,
,1767,2406, 410,
,1761,2408, 416,
,1759,2406, 422,
,1758,2403, 436,
,1756,2400, 435,
,1752,2396, 442,
,1752,2386, 451,
,1755,2384, 457,
,1758,2378, 466,
,1759,2373, 474,
,1759,2368, 484,
,1758,2352, 493,
,1755,2357, 519,
,1756,2352, 513,
,1757,2343, 523,
,1752,2342, 535,
,1750,2333, 781,
,1813,2135, 782,
,1812,2126, 784,
,1826,2118, 787,
,1828,2112, 791,
,1839,2100, 798,
,1843,2089, 801,
,1850,2085, 800,
,1858,2068, 805,
,1876,2056, 806,
,1877,2051, 808,
,1892,2043, 810,
,1894,2034, 811,
,1902,2031, 814,
,1906,2020, 810,
,1911,2014, 819,
,1917,2007, 822,
,1919,2001, 822,
,1928,1997, 825,
,1928,1991, 820,
,1937,1985, 825,
,1942,1981, 825,
,1940,1975, 826,
,1949,1972, 826,
,1953,1969, 823,
,1958,1966, 824,
,1961,1964, 820,
,1965,1961, 820,
,1969,1957, 815,
,1972,1955, 809,
,1975,1959, 802,
,1977,1959, 801,
,1984,1958, 797,
,1985,1956, 792,
,1988,1956, 788,
,2009,1955, 781,
,2004,1955, 782,
,2003,1952, 776,
,2001,1949, 771,
,2012,1948, 766,
,2208,1944, 454,
,2216,1946, 447,
,2211,1953, 440,
,2221,1952, 433,
,2217,1958, 418,
,2224,1959, 410,
,2219,1972, 403,
,2219,1977, 385,
,2216,1986, 377,
,2216,1994, 363,
,2217,2004, 354,
,2216,2007, 341,
,2221,2013, 335,
,2221,2017, 318,
,2222,2023, 296,
,2228,2028, 293,
,2227,2038, 282,
,2229,2040, 270,
,2229,2052, 254,
,2232,2054, 242,
,2228,2062, 230,
,2232,2066, 218,
,2235,2073, 208,
,2234,2085, 192,
,2233,2084, 184,
,2238,2093, 175,
,2240,2096, 165,
,2237,2096, 159,
,2243,2103, 153,
,2239,2105, 146,
,2239,2113, 134,
,2240,2116, 133,
,2236,2116, 128,
,2240,2123, 120,
,2237,2119, 119,
,2237,2130, 113,
,2237,2133, 113,
,2233,2138, 110,
,2232,2139, 110,
,2230,2381,  60,
,2011,2380,  62,
,2007,2386,  64,
,2002,2387,  68,
,1994,2391,  71,
,1990,2392,  78,
,1986,2386,  86,
,1982,2396,  90,
,1978,2392, 103,
,1974,2390, 108,
,1971,2394, 114,
,1968,2391, 118,
,1960,2392, 125,
,1955,2398, 129,
,1951,2395, 135,
,1943,2395, 141,
,1940,2400, 149,
,1933,2398, 158,
,1922,2400, 169,
,1915,2399, 182,
,1913,2400, 193,
,1901,2400, 205,
,1896,2400, 214,
,1887,2404, 226,
,1883,2406, 230,
,1874,2407, 240,
,1864,2413, 248,
,1856,2414, 257,
,1849,2416, 265,
,1840,2419, 275,
,1833,2424, 285,
,1826,2415, 282,
,1813,2420, 305,
,1810,2422, 314,
,1805,2422, 323,
,1800,2428, 329,
,1791,2424, 333,
,1789,2424, 322,
,1785,2427, 348,
,1781,2424, 707,
,1742,2247, 717,
,1734,2240, 728,
,1735,2234, 735,
,1734,2233, 742,
,1736,2225, 748,
,1737,2229, 754,
,1735,2220, 756,
,1740,2215, 760,
,1741,2211, 764,
,1744,2209, 768,
,1743,2206, 770,
,1744,2203, 773,
,1747,2201, 777,
,1747,2197, 777,
,1751,2191, 778,
,1755,2193, 779,
,1761,2185, 778,
,1762,2182, 778,
,1769,2176, 777,
,1774,2171, 776,
,1780,2169, 775,
,1783,2162, 782,
,1789,2158, 777,
,1795,2153, 779,
,1798,2147, 783,
,1800,2146, 787,
,1808,2137, 787,
,1810,2129, 788,
,1814,2122, 788,
,1831,2116, 792,
,1829,2110, 789,
,1841,2100, 792,
,1846,2092, 791,
,1857,2074, 794,
,1863,2075, 798,
,1866,2068, 800,
,1876,2056, 805,
,1874,2051, 807,
,1886,2042, 637,
,2112,1936, 628,
,2117,1933, 616,
,2128,1931, 606,
,2141,1924, 596,
,2148,1927, 583,
,2158,1919, 578,
,2170,1921, 569,
,2172,1918, 556,
,2180,1923, 548,
,2184,1917, 541,
,2194,1916, 535,
,2192,1917, 529,
,2200,1912, 523,
,2201,1914, 517,
,2205,1919, 514,
,2207,1918, 507,
,2203,1919, 505,
