,2050,1940, 696,
,2058,1937, 689,
,2065,1936, 672,
,2073,1937, 670,
,2083,1932, 658,
,2086,1931, 650,
,2097,1929, 634,
,2106,1931, 626,
,2114,1931, 612,
,2121,1928, 603,
,2129,1926, 241,
,2227,2052, 220,
,2232,2063, 209,
,2232,2069, 194,
,2224,2077, 183,
,2234,2076, 169,
,2237,2090, 158,
,2238,2092, 147,
,2235,2104, 135,
,2235,2107, 127,
,2235,2114, 123,
,2235,2116, 118,
,2238,2117, 114,
,2236,2123, 112,
,2233,2125, 108,
,2231,2130, 109,
,2231,2131, 106,
,2224,2145, 107,
,2221,2139, 102,
,2216,2140, 105,
,2218,2146, 103,
,2220,2149, 102,
,2211,2152,  98,
,2212,2161,  98,
,2208,2161,  90,
,2202,2165,  92,
,2199,2152,  91,
,2195,2176,  90,
,2189,2193,  94,
,2181,2182,  94,
,2177,2192,  94,
,2169,2196,  90,
,2160,2204,  93,
,2157,2210,  93,
,2151,2218,  91,
,2146,2221,  88,
,2140,2231,  93,
,2134,2238,  80,
,2129,2250,  77,
,2124,2253,  76,
,2112,2396, 177,
,1902,2395, 188,
,1891,2400, 197,
,1887,2402, 209,
,1878,2405, 222,
,1867,2404, 230,
,1857,2408, 247,
,1850,2411, 260,
,1838,2411, 274,
,1829,2417, 282,
,1820,2413, 298,
,1814,2415, 299,
,1807,2416, 308,
,1800,2418, 315,
,1795,2423, 321,
,1791,2419, 322,
,1788,2418, 333,
,1782,2421, 342,
,1773,2423, 345,
,1773,2422, 353,
,1768,2421, 357,
,1766,2420, 364,
,1764,2423, 368,
,1761,2421, 374,
,1757,2410, 380,
,1755,2416, 389,
,1755,2414, 392,
,1744,2411, 395,
,1757,2410, 401,
,1758,2405, 407,
,1755,2403, 411,
,1757,2399, 417,
,1754,2399, 421,
,1755,2392, 423,
,1755,2391, 437,
,1753,2386, 440,
,1752,2385, 449,
,1756,2386, 456,
,1748,2378, 465,
,1750,2174, 768,
,1773,2165, 771,
,1777,2161, 771,
,1782,2154, 775,
,1789,2147, 778,
,1797,2137, 776,
,1806,2134, 771,
,1810,2119, 776,
,1821,2111, 778,
,1831,2107, 777,
,1843,2098, 782,
,1842,2091, 784,
,1848,2082, 788,
,1852,2071, 793,
,1861,2067, 796,
,1867,2058, 802,
,1870,2049, 801,
,1880,2040, 805,
,1885,2034, 807,
,1891,2026, 808,
,1899,2019, 811,
,1907,2010, 806,
,1911,2009, 814,
,1919,1998, 815,
,1923,1996, 816,
,1925,1988, 819,
,1932,1985, 818,
,1937,1979, 818,
,1938,1982, 817,
,1943,1973, 817,
,1947,1968, 816,
,1952,1964, 818,
,1950,1961, 815,
,1956,1961, 814,
,1962,1956, 814,
,1966,1954, 809,
,1967,1953, 804,
,1971,1955, 800,
,1979,1953, 793,
,1980,1925, 482,
,2214,1922, 475,
,2215,1919, 469,
,2216,1925, 462,
,2209,1934, 452,
,2215,1934, 446,
,2210,1943, 437,
,2209,1947, 429,
,2211,1953, 422,
,2212,1960, 416,
,2213,1958, 406,
,2213,1963, 399,
,2217,1967, 393,
,2217,1977, 381,
,2218,1974, 372,
,2218,1983, 361,
,2219,1987, 349,
,2218,1999, 339,
,2219,2005, 326,
,2217,2014, 314,
,2217,2018, 308,
,2220,2022, 289,
,2219,2029, 276,
,2223,2034, 264,
,2226,2042, 252,
,2228,2049, 240,
,2230,2055, 226,
