,1855,2084, 802,
,1861,2077, 807,
,1869,2068, 810,
,1873,2059, 814,
,1878,2053, 816,
,1885,2043, 816,
,1893,2035, 817,
,1901,2027, 819,
,1905,2020, 823,
,1913,2013, 824,
,1919,2006, 825,
,1926,2000, 828,
,1928,1993, 831,
,1936,1990, 832,
,1939,1937, 661,
,2102,1931, 648,
,2112,1932, 635,
,2127,1934, 619,
,2135,1928, 606,
,2141,1931, 598,
,2153,1925, 585,
,2160,1927, 575,
,2172,1920, 569,
,2178,1918, 561,
,2181,1914, 557,
,2187,1914, 546,
,2191,1919, 541,
,2190,1915, 533,
,2196,1915, 529,
,2205,1918, 522,
,2209,1916, 518,
,2208,1919, 513,
,2212,1918, 522,
,2218,1917, 502,
,2212,1922, 495,
,2215,1925, 493,
,2217,1927, 489,
,2214,1928, 484,
,2215,1933, 480,
,2214,1934, 473,
,2218,1937, 468,
,2218,1938, 462,
,2218,1939, 456,
,2219,1943, 458,
,2223,1949, 443,
,2222,1945, 434,
,2222,1956, 427,
,2223,1961, 418,
,2221,1967, 409,
,2219,1981, 399,
,2221,1983, 389,
,2218,1989, 379,
,2219,1994, 369,
,2218,1999, 357,
,2224,2004, 106,
,2203,2176,  97,
,2201,2178,  99,
,2200,2182, 100,
,2190,2193, 100,
,2181,2203,  99,
,2174,2211, 100,
,2168,2216, 101,
,2153,2231,  97,
,2148,2231,  96,
,2141,2244,  90,
,2131,2249,  88,
,2129,2261,  83,
,2121,2267,  81,
,2118,2279,  76,
,2109,2283,  76,
,2106,2292,  74,
,2094,2298,  70,
,2087,2302,  70,
,2084,2315,  64,
,2073,2322,  65,
,2065,2329,  65,
,2062,2339,  58,
,2053,2346,  59,
,2047,2353,  56,
,2045,2355,  52,
,2041,2362,  56,
,2039,2365,  52,
,2032,2369,  55,
,2025,2373,  56,
,2024,2375,  56,
,2018,2381,  58,
,2020,2384,  58,
,2004,2387,  60,
,2007,2392,  62,
,2004,2389,  66,
,2000,2392,  71,
,1994,2392,  76,
,1994,2392,  80,
,1987,2389,  85,
,1761,2423, 392,
,1759,2424, 399,
,1764,2420, 408,
,1762,2419, 411,
,1761,2412, 417,
,1766,2407, 426,
,1763,2397, 433,
,1762,2402, 443,
,1757,2394, 446,
,1759,2390, 456,
,1761,2386, 462,
,1756,2382, 471,
,1752,2376, 479,
,1755,2373, 490,
,1754,2368, 500,
,1755,2355, 509,
,1760,2349, 522,
,1760,2346, 529,
,1759,2337, 548,
,1756,2334, 555,
,1761,2325, 569,
,1758,2319, 577,
,1752,2314, 593,
,1749,2309, 604,
,1751,2305, 617,
,1748,2296, 631,
,1744,2282, 644,
,1746,2282, 656,
,1742,2276, 670,
,1741,2270, 676,
,1740,2262, 693,
,1739,2258, 706,
,1740,2253, 713,
,1738,2248, 721,
,1735,2244, 728,
,1741,2244, 733,
,1736,2236, 744,
,1736,2233, 745,
,1738,2228, 751,
,1934,1989, 831,
,1942,1983, 830,
,1943,1975, 830,
,1949,1975, 831,
,1954,1971, 826,
,1957,1968, 827,
,1964,1964, 825,
,1969,1959, 823,
,1969,1957, 820,
,1977,1954, 816,
,1980,1955, 815,
,2003,1953, 809,
,1986,1952, 810,
,1987,1957, 797,
,1997,1950, 792,
,2002,1954, 784,
,2005,1952, 776,
,2009,1956, 771,
,2013,1950, 765,
,2021,1948, 758,
,2024,1948, 751,
,2031,1947, 746,
,2038,1948, 739,
,2040,1944, 733,
,2046,1942, 725,
,2054,1943, 716,
,2061,1943, 703,
,2072,1941, 692,
,2077,1943, 680,
,2085,1938, 670,
,2094,1939, 657,
,2101,1939, 650,
,2110,1940, 638,
,2115,1928, 632,
,2124,1930, 623,
,2134,1928, 615,
,2140,1925, 607,
,2147,1926, 596,
,2158,1922, 587,
,2232,2059, 247,
,2237,2064, 230,
,2234,2070, 218,
,2237,2082, 199,
,2238,2085, 186,
,2244,2093, 171,
,2245,2102, 163,
,2243,2106, 151,
,2244,2101, 145,
,2242,2114, 139,
,2238,2118, 134,
,2243,2121, 129,
,2239,2128, 128,
,2240,2128, 123,
,2237,2136, 121,
,2231,2135, 121,
,2229,2142, 115,
,2231,2139, 112,
,2231,2144, 109,
,2229,2145, 108,
,2227,2153, 107,
,2230,2159, 102,
,2221,2160,  90,
,2212,2164, 101,
,2212,2173, 102,
,2206,2174, 103,
,2201,2178, 103,
,2192,2180, 104,
,2189,2187, 104,
,2185,2193, 102,
,2182,2197, 101,
,2174,2205, 100,
,2170,2209,  97,
,2166,2215,  87,
,2161,2224, 101,
,2155,2233,  89,
,2152,2240,  88,
,2151,2247,  86,
,2130,2253,  85,
,2121,2407, 183,
,1912,2404, 186,
,1898,2410, 203,
,1895,2411, 213,
,1883,2409, 229,
,1877,2414, 243,
,1864,2415, 257,
,1853,2417, 272,
,1844,2422, 280,
,1833,2419, 291,
,1827,2422, 294,
,1821,2424, 304,
,1815,2427, 308,
,1807,2426, 320,
,1803,2431, 326,
,1793,2428, 338,
,1788,2430, 342,
,1783,2433, 349,
,1776,2429, 354,
,1776,2427, 359,
,1772,2430, 366,
,1771,2432, 372,
,1769,2428, 380,
,1766,2436, 380,
,1766,2423, 385,
,1767,2421, 390,
,1766,2420, 397,
,1766,2417, 399,
,1766,2416, 401,
,1761,2410, 409,
,1760,2413, 411,
,1759,2410, 418,
,1759,2410, 426,
,1755,2405, 438,
,1757,2399, 440,
,1756,2396, 448,
,1759,2391, 454,
,1757,2387, 462,
,1762,2380, 471,
,1759,2173, 785,
,1773,2172, 789,
,1780,2161, 787,
,1789,2158, 782,
,1797,2149, 785,
,1803,2144, 784,
,1811,2134, 786,
,1818,2127, 788,
,1823,2121, 790,
,1830,2113, 795,
,1835,2106, 798,
,1842,2097, 802,
,1846,2089, 804,
,1855,2082, 806,
,1861,2074, 810,
,1868,2065, 812,
,1875,2055, 812,
,1884,2049, 813,
,1892,2039, 819,
,1898,2032, 818,
,1903,2024, 821,
,1909,2017, 823,
,1915,2010, 823,
,1922,2004, 829,
,1919,1997, 830,
,1929,1993, 830,
,1936,1988, 832,
,1937,1982, 833,
,1945,1977, 833,
,1948,1973, 833,
,1953,1970, 834,
,1955,1967, 832,
,1960,1963, 831,
,1965,1963, 828,
,1967,1960, 825,
,1944,1977, 832,
,1951,1964, 831,
,1953,1972, 831,
,1956,1969, 825,
,1965,1964, 823,
,1973,1960, 822,
,1975,1961, 818,
,1977,1960, 814,
,1981,1953, 812,
,1991,1953, 808,
,1990,1955, 802,
,1995,1953, 795,
,1999,1951, 789,
,2004,1952, 782,
,2011,1952, 772,
,2013,1954, 767,
,2015,1952, 763,
,2020,1949, 752,
,2030,1950, 744,
,2035,1948, 740,
,2040,1945, 733,
,2047,1946, 724,
,2052,1941, 718,
,2057,1941, 705,
,2067,1943, 695,
,2074,1941, 682,
,2085,1938, 665,
,2100,1936, 652,
,2106,1936, 640,
,2113,1933, 632,
,2121,1933, 621,
,2131,1929, 615,
,2135,1928, 608,
,2146,1924, 601,
,2155,1924, 591,
,2162,1920, 582,
,2165,1924, 569,
,2173,1917, 565,
,2177,1917, 558,
,2186,1926, 549,
,2190,1918, 541,
,2193,1916, 537,
,2198,1917, 531,
,2201,1917, 525,
,2204,1915, 520,
,2208,1919, 518,
,2206,1916, 512,
,2208,1924, 508,
,2215,1924, 493,
,2209,1926, 499,
,2216,1925, 492,
,2215,1928, 487,
,2216,1925, 483,
,2215,1933, 478,
,2221,1931, 473,
,2223,1936, 468,
,2219,1938, 460,
,2219,1941, 454,
,2219,1947, 445,
,2222,2177, 102,
,2200,2181, 102,
,2192,2191, 106,
,2183,2192, 105,
,2175,2203, 104,
,2166,2212, 103,
,2164,2217, 100,
,2158,2226,  92,
,2150,2235,  94,
,2145,2241,  87,
,2139,2249,  82,
,2128,2259,  82,
,2117,2268,  81,
,2112,2278,  80,
,2108,2286,  83,
,2097,2293,  76,
,2091,2304,  73,
,2085,2309,  71,
,2080,2321,  66,
,2073,2324,  64,
,2068,2337,  56,
,2061,2338,  58,
,2057,2349,  56,
,2048,2352,  55,
,2044,2358,  56,
,2038,2363,  55,
,2027,2368,  53,
,2030,2372,  52,
,2025,2376,  53,
,2019,2378,  55,
,2017,2381,  58,
,2016,2384,  61,
,2011,2383,  64,
,2008,2387,  67,
,2003,2386,  69,
,2001,2392,  71,
,1999,2389,  78,
,1995,2394,  80,
,1995,2392,  82,
,1985,2396, 394,
,1764,2416, 400,
,1763,2415, 402,
,1765,2412, 409,
,1761,2410, 419,
,1762,2408, 423,
,1761,2407, 429,
,1761,2401, 440,
,1757,2392, 453,
,1753,2392, 461,
,1759,2377, 474,
,1759,2375, 479,
,1758,2372, 488,
,1758,2362, 499,
,1761,2355, 507,
,1759,2349, 519,
,1758,2344, 528,
,1761,2343, 540,
,1754,2335, 553,
,1756,2328, 564,
,1753,2326, 576,
,1752,2318, 587,
,1747,2316, 601,
,1738,2304, 615,
,1753,2294, 628,
,1746,2290, 639,
,1748,2284, 654,
,1746,2275, 669,
,1743,2274, 679,
,1741,2264, 676,
,1738,2261, 699,
,1738,2255, 710,
,1736,2262, 715,
,1736,2243, 725,
,1727,2242, 730,
,1738,2239, 741,
,1736,2238, 746,
,1735,2226, 756,
,1738,2227, 759,
,1737,2214, 764,
,1735,1987, 830,
,1945,1980, 832,
,1947,1978, 829,
,1957,1971, 830,
,1959,1966, 832,
